make,model,price,fuel,year,kms,power,doors,shift,is_professional,province
VOLKSWAGEN,Tiguan,13000,Diésel,2015.0,133000,110.0,5,Manual,False,Murcia
TOYOTA,Auris,6900,Gasolina,2010.0,143000,132.0,5,Manual,True,Cuenca
SEAT,León,800,Diésel,2007.0,280000,,5,Manual,False,Barcelona
BMW,Serie 3,1480,Diésel,2000.0,395000,,4,Manual,False,Alicante
RENAULT,Grand Scénic,27900,Diésel,2020.0,8000,150.0,5,Manual,True,Asturias
VOLKSWAGEN,Golf,2490,Gasolina,2004.0,199000,102.0,5,Manual,True,Valencia
AUDI,A8,39900,Diésel,2014.0,119789,385.0,4,Automático,True,Madrid
OPEL,Vivaro,14500,Diésel,2017.0,178250,145.0,4,Manual,False,Guadalajara
RENAULT,Mégane,2700,Diésel,2004.0,144000,,5,Manual,False,Baleares
LEXUS,IS220d,9500,Diésel,2007.0,99000,177.0,4,Manual,True,Asturias
MERCEDES-BENZ,Clase V,45900,Diésel,2018.0,64000,204.0,5,Automático,True,Tarragona
KIA,Cerato,2500,Diésel,2004.0,280000,112.0,5,Manual,True,Valencia
SEAT,León,12250,Gasolina,2018.0,51000,110.0,5,Manual,True,Valencia
TOYOTA,Corolla,3999,Gasolina,2007.0,78000,110.0,4,Manual,True,Madrid
VOLKSWAGEN,Golf,25990,Diésel,2017.0,106992,184.0,5,Automático,True,Madrid
VOLKSWAGEN,Golf,13800,Gasolina,2017.0,73150,110.0,5,Manual,True,Alicante
PEUGEOT,308,16900,Gasolina,2019.0,9588,110.0,5,Manual,True,Baleares
MERCEDES-BENZ,Viano,12900,Diésel,2010.0,199000,116.0,4,Manual,True,Cantabria
MERCEDES-BENZ,Clase GLC,39990,Diésel,2019.0,17000,194.0,5,Automático,True,Asturias
MERCEDES-BENZ,Clase GLE,68000,Diésel,2017.0,32629,258.0,5,Automático,True,Las Palmas
VOLKSWAGEN,Polo,13900,Gasolina,2019.0,10627,80.0,5,Manual,True,Lleida
SEAT,Altea XL,6500,Diésel,2010.0,170000,,5,Manual,False,Valladolid
OPEL,Vivaro,13900,Diésel,2016.0,64558,115.0,4,Manual,True,Madrid
MERCEDES-BENZ,Clase GLA,26800,Diésel,2016.0,74411,177.0,5,Automático,True,Barcelona
VOLKSWAGEN,Passat,5000,Diésel,2006.0,260000,140.0,4,Manual,False,Huesca
OPEL,Grandland X PHEV,35990,Híbrido enchufable,2020.0,5,224.0,5,Automático,True,Ávila
VOLKSWAGEN,Passat,1800,Diésel,2002.0,196000,,5,Manual,False,Tarragona
VOLKSWAGEN,Touran,3850,Diésel,2007.0,200,,5,Automático,False,Málaga
OPEL,Astra,8899,Diésel,2016.0,142000,110.0,5,Manual,True,Sevilla
NISSAN,QASHQAI,7850,Diésel,2011.0,166000,,5,Manual,False,Tenerife
MERCEDES-BENZ,Clase GLA,24900,Diésel,2016.0,35322,136.0,5,Manual,True,Guipúzcoa
AUDI,A3,3500,Diésel,2003.0,162000,,3,Manual,False,Asturias
MERCEDES-BENZ,Clase C,28990,Diésel,2017.0,48592,170.0,4,Automático,True,Málaga
SEAT,Ibiza,3400,Diésel,2008.0,276791,105.0,5,Manual,False,Málaga
CITROEN,C3,11890,Gasolina,2020.0,8654,82.0,5,Manual,True,Barcelona
PEUGEOT,Boxer,4300,Diésel,2003.0,230000,100.0,4,Manual,False,Madrid
JEEP,Cherokee,34950,Diésel,2019.0,4096,195.0,5,Automático,True,Alicante
MERCEDES-BENZ,Clase CLS,20850,Diésel,2013.0,99000,204.0,4,Automático,True,Sevilla
BMW,Serie 3,3500,Gasolina,2003.0,280000,,3,Manual,False,Pontevedra
PEUGEOT,308,4800,Diésel,2008.0,188000,110.0,5,Manual,True,Zaragoza
TOYOTA,Auris,11197,Gasolina,2015.0,84250,116.0,5,Manual,True,Valencia
MITSUBISHI,Eclipse Cross,25000,Gasolina,2020.0,1,163.0,5,Manual,True,Málaga
MINI,CLUBMAN,11700,Diésel,2010.0,97000,,5,Manual,False,Barcelona
PEUGEOT,3008,18600,Diésel,2019.0,85000,130.0,5,Automático,False,Albacete
AUDI,A6,23000,Diésel,2012.0,199000,245.0,5,Automático,False,Navarra
OPEL,Zafira,3290,Diésel,2007.0,234000,150.0,5,Manual,True,Madrid
RENAULT,Mégane,5300,Diésel,2009.0,188000,130.0,3,Manual,False,Madrid
FORD,Transit Connect,2300,Diésel,2006.0,270000,90.0,5,Manual,False,Guipúzcoa
HYUNDAI,Santa Fe,9500,Diésel,2007.0,125000,,5,Manual,False,Cáceres
MERCEDES-BENZ,Clase B,15200,Diésel,2015.0,80231,136.0,5,Manual,True,Castellón
AUDI,A4,20990,Diésel,2016.0,140499,218.0,5,Automático,True,Sevilla
SKODA,Octavia,3200,Diésel,2007.0,236000,140.0,5,Manual,False,Barcelona
DACIA,Sandero,10000,Gasolina,2018.0,51000,90.0,5,Manual,True,Barcelona
MERCEDES-BENZ,Sprinter,26862,Diésel,2017.0,50391,143.0,2,Manual,True,Madrid
VOLKSWAGEN,Golf,13490,Diésel,2017.0,113500,115.0,3,Manual,True,Sevilla
BMW,Serie 5,56600,Diésel,2018.0,0,190.0,4,Automático,True,Murcia
OPEL,Astra,3990,Diésel,2010.0,149000,110.0,5,Manual,True,Valencia
BMW,Serie 3,14800,Diésel,2016.0,110000,163.0,5,Manual,True,Sevilla
MERCEDES-BENZ,Clase B,34700,Gasolina,2019.0,14950,163.0,5,Automático,True,León
RENAULT,Laguna,8400,Diésel,2015.0,130688,130.0,5,Manual,True,Cádiz
AUDI,A3,31900,Diésel,2019.0,9878,150.0,5,Automático,True,Vizcaya
MERCEDES-BENZ,Clase E,41500,Diésel,2018.0,79000,194.0,2,Automático,True,Albacete
LAND-ROVER,Range Rover Evoque,19400,Diésel,2013.0,136000,150.0,5,Automático,True,Murcia
BMW,Serie 4,29100,Gasolina,2015.0,33060,184.0,2,Manual,True,Las Palmas
OPEL,Astra,19800,Gasolina,2020.0,35,110.0,5,Manual,True,Burgos
CITROEN,C4,2750,Diésel,2011.0,212000,,5,Manual,False,Málaga
NISSAN,QASHQAI,21450,Gasolina,2019.0,12567,140.0,5,Manual,True,Valencia
NISSAN,JUKE,11300,Gasolina,2017.0,45000,115.0,5,Manual,True,Málaga
OPEL,Insignia,7490,Diésel,2009.0,138000,160.0,5,Manual,True,Lleida
MERCEDES-BENZ,Clase B,31900,Gasolina,2019.0,10430,163.0,5,Automático,True,Barcelona
VOLKSWAGEN,Transporter,10500,Diésel,2009.0,146000,102.0,4,Manual,False,Sevilla
PORSCHE,Panamera,105000,Gasolina,2017.0,21800,440.0,5,Automático,True,Madrid
FIAT,Punto EVO,4000,Diésel,2010.0,187000,90.0,3,Manual,False,Madrid
MERCEDES-BENZ,Clase A,20000,Diésel,2017.0,70000,136.0,5,Automático,False,Murcia
LANCIA,Phedra,1950,Diésel,2004.0,275000,128.0,5,Manual,False,Madrid
AUDI,A5,24900,Diésel,2012.0,150000,245.0,5,Automático,True,Burgos
RENAULT,Scénic,1200,Gasolina,2003.0,145000,115.0,5,Manual,False,Valladolid
MERCEDES-BENZ,GLC Coupé,50900,Gasolina,2016.0,20600,211.0,5,Automático,True,Barcelona
SEAT,León,10995,Diésel,2017.0,77100,115.0,5,Manual,False,Málaga
PORSCHE,Cayenne,22990,Diésel,2011.0,250000,240.0,5,Automático,True,Madrid
NISSAN,QASHQAI,16300,Gasolina,2018.0,90000,115.0,5,Manual,True,Valencia
FORD,Mondeo,21500,Híbrido,2018.0,30000,190.0,4,Automático,False,Zaragoza
AUDI,A5,21000,Diésel,2010.0,103000,240.0,2,Manual,True,Tenerife
SUBARU,Forester,27500,Gasolina,2019.0,17000,150.0,5,Automático,False,Barcelona
KIA,Sportage,11499,Diésel,2012.0,105000,136.0,5,Manual,True,Madrid
PORSCHE,Cayenne,52500,Híbrido enchufable,2015.0,134000,416.0,5,Automático,False,Madrid
SEAT,Exeo,5900,Diésel,2010.0,199000,143.0,4,Manual,True,Murcia
VOLKSWAGEN,California,33500,Diésel,2014.0,127800,140.0,4,Manual,True,Barcelona
PEUGEOT,3008,30300,Diésel,2020.0,15,130.0,5,Manual,True,Baleares
RENAULT,Twingo,1500,Gasolina,2002.0,168000,75.0,3,Manual,False,Castellón
PEUGEOT,308,9800,Diésel,2015.0,130000,120.0,5,Manual,True,Pontevedra
NISSAN,JUKE,10900,Gasolina,2015.0,75170,94.0,5,Manual,True,Madrid
AUDI,A4,25990,Diésel,2017.0,44950,150.0,4,Automático,True,Granada
OPEL,Insignia,9500,Diésel,2015.0,132000,130.0,5,Manual,True,Guipúzcoa
PEUGEOT,3008,27980,Diésel,2019.0,12136,130.0,5,Manual,True,Madrid
HYUNDAI,i30,8999,Diésel,2016.0,70000,110.0,5,Manual,True,Sevilla
RENAULT,Laguna,2000,Diésel,2002.0,116000,,5,Manual,False,Granada
PEUGEOT,3008,12000,Híbrido,2014.0,110000,200.0,5,Automático,False,Madrid
BMW,X3,34900,Diésel,2019.0,19460,150.0,5,Manual,True,Sevilla
FORD,Fusion,2350,Diésel,2005.0,198000,68.0,5,Manual,True,Valencia
OPEL,Vectra,2700,Gasolina,2008.0,250000,,5,Manual,False,Madrid
FIAT,500,13600,Híbrido,2020.0,3000,70.0,3,Manual,True,Málaga
BMW,Z3,30000,Gasolina,1999.0,35000,193.0,2,Manual,False,Madrid
TOYOTA,Verso,12450,Gasolina,2017.0,80000,132.0,5,Manual,True,Barcelona
LAND-ROVER,Range Rover Velar,64990,Diésel,2020.0,3933,240.0,5,Automático,True,Barcelona
VOLKSWAGEN,Passat,11950,Diésel,2015.0,92000,120.0,5,Manual,True,Barcelona
AUDI,A4,35000,Diésel,2018.0,11250,190.0,4,Automático,False,Tenerife
FORD,Fiesta,15400,Gas licuado (GLP),2020.0,0,75.0,5,Manual,True,Valencia
DACIA,Logan,8500,Gas licuado (GLP),2015.0,61500,72.0,4,Manual,True,Cantabria
TOYOTA,CHR,23800,Híbrido,2019.0,28437,122.0,5,Automático,True,Murcia
FORD,Focus,2700,Diésel,2007.0,242000,,3,Manual,False,Guipúzcoa
SUBARU,Outback,9350,Diésel,2011.0,124000,150.0,5,Manual,False,Sevilla
BENTLEY,Continental GT,323580,Gasolina,2020.0,180,550.0,2,Automático,True,Barcelona
SEAT,Marbella,1800,Gasolina,1993.0,73000,,3,Manual,False,Vizcaya
OPEL,Astra,3600,Diésel,2007.0,91500,120.0,3,Manual,False,Castellón
CITROEN,C4 Spacetourer,18100,Diésel,2020.0,13959,130.0,5,Manual,True,Baleares
SEAT,Mii,7450,Gasolina,2019.0,3700,75.0,5,Manual,True,Las Palmas
MERCEDES-BENZ,Clase C,1600,Diésel,2002.0,300000,116.0,4,Manual,True,Málaga
MERCEDES-BENZ,Clase GLA,33500,Diésel,2019.0,13875,136.0,5,Automático,True,Las Palmas
KIA,ceed,10900,Diésel,2017.0,96000,110.0,5,Manual,True,Madrid
BMW,Serie 3,15900,Diésel,2011.0,195900,245.0,2,Manual,False,Cuenca
VOLKSWAGEN,Golf,19900,Gasolina,2019.0,29377,130.0,5,Manual,True,Málaga
VOLKSWAGEN,Tiguan,22900,Diésel,2017.0,79941,150.0,5,Manual,True,Madrid
TOYOTA,Avensis,5600,Diésel,2007.0,201490,,5,Manual,False,Alicante
FIAT,500X,12200,Diésel,2017.0,41000,120.0,5,Automático,False,Madrid
FORD,CMax,10890,Diésel,2017.0,105609,120.0,5,Manual,True,Madrid
JEEP,Compass,25900,Diésel,2018.0,25000,140.0,5,Automático,True,Zaragoza
BMW,X5,31599,Diésel,2016.0,101574,231.0,5,Automático,True,Valencia
VOLKSWAGEN,Caravelle,33500,Diésel,2019.0,17489,114.0,4,Automático,True,Tarragona
MERCEDES-BENZ,Clase GLC,44990,Diésel,2018.0,44100,204.0,5,Automático,True,Jaén
BMW,Serie 5,9490,Diésel,2011.0,316000,184.0,4,Manual,True,Madrid
BMW,Serie 3,1700,Diésel,2001.0,377000,136.0,4,Automático,False,Madrid
MERCEDES-BENZ,Clase C,13300,Gasolina,2009.0,190000,,5,Automático,False,Madrid
PORSCHE,Macan,73900,Gasolina,2020.0,9900,245.0,5,Automático,True,Murcia
CITROEN,C3 Pluriel,2200,Gasolina,2004.0,147000,,3,Automático,False,Sevilla
MERCEDES-BENZ,Vito,25200,Diésel,2019.0,2000,114.0,4,Manual,True,La Rioja
VOLKSWAGEN,Touran,14900,Diésel,2015.0,88000,140.0,5,Automático,True,Sevilla
PEUGEOT,308,13495,Diésel,2017.0,59135,99.0,5,Manual,True,Córdoba
KIA,ceed,8700,Diésel,2017.0,102535,90.0,5,Manual,True,Sevilla
HONDA,CRV,13000,Diésel,2012.0,136000,150.0,5,Manual,False,Madrid
AUDI,Q2,26900,Gasolina,2019.0,18015,116.0,5,Manual,True,Madrid
OPEL,Astra,3500,Gasolina,2007.0,100000,,3,Manual,False,Tenerife
IVECO,Daily,18000,Diésel,2011.0,240000,170.0,2,Manual,False,Barcelona
VOLKSWAGEN,New Beetle,4500,Gasolina,2000.0,150000,,2,Manual,False,Tenerife
PEUGEOT,Expert,2800,Diésel,2003.0,195000,95.0,4,Manual,False,Madrid
PEUGEOT,Partner,6500,Diésel,2010.0,158800,,5,Manual,False,Granada
LAND-ROVER,Discovery Sport,29990,Diésel,2017.0,41000,180.0,5,Automático,True,Girona
SKODA,Octavia,1700,Diésel,2005.0,211000,105.0,5,Manual,False,Madrid
KIA,ceed,14900,Diésel,2018.0,35050,136.0,5,Manual,True,Valencia
SEAT,Ibiza,11950,Gas natural (CNG),2019.0,57000,90.0,5,Manual,True,Sevilla
HYUNDAI,ix55,9900,Diésel,2009.0,212794,240.0,5,Manual,True,Orense
ABARTH,500C,16900,Gasolina,2018.0,56000,145.0,2,Automático,False,Madrid
HYUNDAI,ix35,12900,Diésel,2014.0,49000,115.0,5,Manual,True,Guadalajara
VOLKSWAGEN,TRoc,28050,Gasolina,2020.0,0,150.0,5,Manual,True,Toledo
AUDI,A3,12999,Diésel,2014.0,140000,110.0,4,Manual,True,Sevilla
AUDI,S3,7000,Gasolina,2000.0,157000,,3,Manual,False,Valencia
PEUGEOT,208,9390,Gasolina,2016.0,87525,110.0,5,Manual,True,Madrid
AUDI,TT,14990,Gasolina,2010.0,184004,200.0,3,Manual,True,Barcelona
CITROEN,C3,1500,Gasolina,2004.0,120000,,5,Manual,False,Alicante
RENAULT,Laguna,10990,Diésel,2015.0,92000,130.0,5,Manual,True,Madrid
MERCEDES-BENZ,Vito,8200,Diésel,2001.0,310000,122.0,4,Manual,False,Vizcaya
SUZUKI,Ignis,17900,Híbrido,2020.0,0,90.0,5,Manual,True,León
SEAT,León,20900,Gasolina,2020.0,100,130.0,5,Manual,True,Barcelona
LAND-ROVER,Range Rover Evoque,23500,Diésel,2016.0,61999,150.0,5,Manual,True,Málaga
FIAT,Panda,5900,Gasolina,2016.0,77721,69.0,5,Manual,True,Málaga
VOLKSWAGEN,Passat,12490,Diésel,2016.0,104470,120.0,5,Manual,True,Madrid
OPEL,Astra,2900,Gasolina,1992.0,250000,,3,Manual,False,Jaén
FORD,Focus,4900,Diésel,2011.0,221556,95.0,5,Manual,True,Cantabria
CITROEN,ZX,750,Diésel,1994.0,330000,,5,Manual,False,Murcia
PEUGEOT,308,7900,Diésel,2019.0,138000,100.0,5,Manual,True,Madrid
VOLVO,C70,8500,Diésel,2008.0,190000,180.0,2,Automático,False,Jaén
CITROEN,Berlingo,9990,Diésel,2017.0,83000,75.0,4,Manual,True,Las Palmas
CITROEN,Berlingo,22150,Diésel,2020.0,1,102.0,5,Manual,True,Málaga
CHEVROLET,Cruze,5950,Diésel,2012.0,163289,163.0,5,Manual,True,Barcelona
PEUGEOT,Boxer,23095,Diésel,2020.0,1,140.0,4,Manual,True,Valencia
VOLKSWAGEN,Passat,1400,Diésel,2001.0,367000,130.0,4,Manual,False,Madrid
BMW,Serie 3,2500,Gasolina,1994.0,192000,,5,Manual,False,Guipúzcoa
SKODA,Fabia,4900,Gasolina,2011.0,99000,85.0,5,Manual,False,Barcelona
ALFA ROMEO,GT,2800,Diésel,2007.0,327000,150.0,3,Manual,False,Madrid
VOLKSWAGEN,Golf Plus,11490,Diésel,2012.0,125000,140.0,5,Manual,True,Toledo
TOYOTA,CHR,15990,Híbrido,2017.0,199000,122.0,5,Automático,True,Madrid
ALFA ROMEO,MiTo,7900,Gasolina,2014.0,34688,,3,Manual,False,Cantabria
MAZDA,Mazda3,2600,Diésel,2005.0,212800,109.0,4,Manual,False,Madrid
CITROEN,Xsara Picasso,1800,Diésel,2004.0,270000,,5,Manual,False,Pontevedra
VOLKSWAGEN,Golf Sportsvan,17900,Diésel,2017.0,47000,115.0,5,Manual,True,Cantabria
FORD,Focus,1900,Diésel,2007.0,305000,,5,Manual,False,A Coruña
AUDI,A3,18990,Diésel,2017.0,48300,110.0,5,Automático,False,Valencia
RENAULT,Kangoo,5900,Diésel,2015.0,105000,,4,Manual,False,Madrid
OPEL,Corsa,2201,Diésel,2010.0,193500,,3,Manual,False,Cádiz
MERCEDES-BENZ,Clase C,19000,Diésel,2015.0,190000,170.0,5,Automático,False,Tarragona
DODGE,Caliber,5900,Diésel,2007.0,119000,140.0,5,Manual,True,Madrid
SEAT,Ibiza,1300,Diésel,2000.0,318000,,3,Manual,False,Orense
RENAULT,Clio,8450,Diésel,2017.0,87000,90.0,5,Manual,True,Sevilla
KIA,Niro,17990,Híbrido,2017.0,46990,141.0,5,Automático,True,Vizcaya
VOLVO,S60,2900,Diésel,2003.0,235000,,4,Manual,False,Barcelona
VOLVO,V60,43990,Diésel,2019.0,85,190.0,5,Automático,True,Burgos
VOLKSWAGEN,Golf,2000,Diésel,2003.0,307000,110.0,5,Manual,False,Salamanca
MASERATI,Levante,63490,Gasolina,2017.0,49000,430.0,5,Automático,True,Barcelona
FIAT,500,12995,Gasolina,2020.0,3384,69.0,3,Automático,True,Málaga
PEUGEOT,Boxer,19400,Diésel,2018.0,12680,130.0,4,Manual,True,Valencia
VOLKSWAGEN,Scirocco,19500,Diésel,2017.0,66246,150.0,3,Manual,True,Málaga
MERCEDES-BENZ,Clase E,5990,Gasolina,1994.0,199300,220.0,2,Automático,True,Córdoba
SEAT,Ibiza,5500,Diésel,2008.0,99000,105.0,5,Manual,False,Madrid
VOLKSWAGEN,Passat,1100,Diésel,1999.0,300,,5,Manual,False,Navarra
MINI,MINI,6600,Diésel,2009.0,195000,110.0,3,Manual,False,Madrid
RENAULT,Scénic,1500,Diésel,2006.0,207000,130.0,5,Manual,False,Barcelona
PEUGEOT,508,8350,Diésel,2015.0,195000,140.0,5,Manual,True,Cádiz
VOLKSWAGEN,Passat,2200,Gasolina,1999.0,195000,,4,Manual,False,Madrid
DS,DS 7 Crossback,27490,Diésel,2019.0,32990,130.0,5,Manual,True,Málaga
FIAT,500,7490,Diésel,2014.0,151000,95.0,3,Manual,True,Madrid
DACIA,Logan,6490,Diésel,2015.0,113000,75.0,4,Manual,True,Valencia
LAND-ROVER,Freelander,3200,Diésel,2005.0,280000,112.0,3,Manual,False,Madrid
BMW,Serie 2 Gran Tourer,13600,Diésel,2016.0,149063,116.0,5,Manual,False,Sevilla
DS,DS 4,14130,Diésel,2017.0,29667,120.0,5,Manual,True,Córdoba
RENAULT,Twingo,7900,Gasolina,2014.0,77000,71.0,5,Manual,True,Navarra
VOLKSWAGEN,Passat,14900,Diésel,2016.0,107642,120.0,4,Manual,True,Madrid
NISSAN,NV400,13950,Diésel,2015.0,85000,125.0,4,Manual,True,Madrid
CITROEN,Jumper,14999,Diésel,2016.0,90000,110.0,4,Manual,True,Valencia
PORSCHE,Cayenne,39990,Diésel,2016.0,149000,262.0,5,Automático,True,Las Palmas
MINI,MINI,8300,Gasolina,2008.0,104000,120.0,3,Manual,True,Pontevedra
VOLVO,S60,51900,Híbrido enchufable,2019.0,5000,390.0,4,Automático,True,Baleares
NISSAN,Micra,6300,Gasolina,2015.0,47000,80.0,5,Automático,False,Castellón
FIAT,Doblò Panorama,5500,Diésel,2010.0,180000,,5,Manual,False,Toledo
TOYOTA,Corolla,20999,Híbrido,2020.0,1000,122.0,5,Automático,True,Madrid
DACIA,Sandero,7500,Diésel,2016.0,87000,75.0,5,Manual,True,Madrid
SEAT,Ibiza,12000,Gasolina,2016.0,50000,150.0,5,Manual,True,León
MERCEDES-BENZ,Clase C,4000,Diésel,2003.0,217000,,5,Manual,False,La Rioja
MERCEDES-BENZ,Clase M,4500,Diésel,2002.0,320000,,5,Automático,False,Valencia
MITSUBISHI,Montero,4950,Diésel,2000.0,350000,99.0,5,Manual,True,Las Palmas
CITROEN,C5,5700,Diésel,2008.0,188000,138.0,4,Manual,True,Salamanca
BMW,X5,39500,Diésel,2016.0,117000,313.0,5,Automático,False,Sevilla
SEAT,Ibiza,3700,Diésel,2008.0,129817,80.0,5,Manual,True,Girona
PEUGEOT,208,10500,Gasolina,2017.0,42335,82.0,5,Manual,True,Murcia
MERCEDES-BENZ,Clase GLC,36930,Diésel,2018.0,61454,170.0,5,Automático,True,Zaragoza
BMW,Serie 4,27200,Gasolina,2016.0,65092,245.0,5,Manual,True,Las Palmas
MINI,MINI,3700,Gasolina,2006.0,190000,170.0,3,Manual,True,Barcelona
CITROEN,Xsara,1600,Diésel,2004.0,162000,90.0,5,Manual,False,Madrid
FIAT,Ducato,21400,Diésel,2017.0,59465,130.0,4,Manual,True,Vizcaya
VOLKSWAGEN,Golf,41900,Gasolina,2020.0,1500,245.0,5,Automático,True,Madrid
BMW,Serie 3,2999,Diésel,2000.0,220000,136.0,4,Manual,True,Sevilla
HONDA,Accord,12990,Diésel,2014.0,65000,150.0,4,Manual,True,Barcelona
VOLKSWAGEN,TRoc,25990,Diésel,2019.0,30721,150.0,5,Automático,True,A Coruña
VOLVO,XC40,29800,Gasolina,2019.0,10429,163.0,5,Manual,True,Barcelona
RENAULT,Scénic,2990,Diésel,2005.0,180000,120.0,5,Manual,True,Álava
MINI,MINI,6500,Gasolina,2005.0,242000,,3,Manual,False,Almería
HYUNDAI,Coupé,2200,Diésel,2005.0,109000,,2,Manual,False,Las Palmas
RENAULT,Kadjar,16950,Diésel,2017.0,74250,130.0,5,Manual,True,Sevilla
FORD,Mondeo,500,Diésel,2004.0,440,,5,Manual,False,Huesca
TOYOTA,CHR,21995,Híbrido,2019.0,35022,122.0,5,Automático,True,Huelva
FORD,Puma,23900,Gasolina,2020.0,9000,155.0,5,Automático,True,Teruel
BMW,Serie 5,1100,Diésel,2001.0,380000,,5,Automático,False,Madrid
OPEL,Meriva,1100,Diésel,2006.0,180000,,5,Manual,False,Madrid
PEUGEOT,307,3000,Gasolina,2004.0,86000,110.0,5,Manual,False,Valladolid
JEEP,Renegade,22990,Gasolina,2020.0,10,120.0,5,Manual,True,Toledo
AUDI,A6,12000,Diésel,2008.0,140000,140.0,4,Manual,True,Córdoba
AUDI,A5,23850,Diésel,2016.0,56000,150.0,5,Automático,True,Madrid
VOLKSWAGEN,Eos,7200,Diésel,2007.0,130000,140.0,2,Manual,False,Sevilla
VOLKSWAGEN,Golf,2800,Diésel,2004.0,290000,105.0,5,Manual,False,Baleares
VOLKSWAGEN,Grand California,29000,Diésel,2020.0,0,177.0,4,Automático,True,Cáceres
SKODA,Octavia,10499,Diésel,2016.0,131000,110.0,5,Manual,True,Madrid
OPEL,Astra,11490,Gasolina,2016.0,84000,125.0,5,Manual,True,Valencia
PEUGEOT,508,7290,Diésel,2013.0,222670,140.0,5,Manual,True,Madrid
MERCEDES-BENZ,Clase GLA,19900,Diésel,2015.0,84000,136.0,5,Manual,True,Las Palmas
BMW,Serie 3,14000,Gasolina,2008.0,169000,272.0,2,Automático,False,Madrid
DACIA,Lodgy,9990,Gasolina,2017.0,60700,115.0,5,Manual,True,Valencia
VOLKSWAGEN,TRoc,25900,Diésel,2019.0,29167,150.0,5,Automático,True,Granada
RENAULT,Clio,8750,Diésel,2017.0,59000,75.0,5,Manual,True,Barcelona
JAGUAR,Serie XJ,10000,Gasolina,2003.0,168000,258.0,4,Automático,False,Valencia
AUDI,A6,5900,Diésel,2005.0,270000,225.0,4,Automático,False,Córdoba
MERCEDES-BENZ,Clase C,19595,Diésel,2015.0,75023,170.0,4,Automático,True,Madrid
PEUGEOT,308,3500,Diésel,2008.0,220000,136.0,5,Manual,True,Sevilla
MERCEDES-BENZ,Clase C,29500,Diésel,2016.0,35600,170.0,4,Automático,True,Barcelona
FORD,Mondeo,580,Diésel,1993.0,250000,90.0,5,Manual,False,Lleida
AUDI,A3,8500,Diésel,2011.0,116500,105.0,5,Automático,False,Valencia
NISSAN,Almera,1900,Diésel,2000.0,394000,110.0,5,Automático,False,Cáceres
CITROEN,Grand C4 Picasso,4500,Diésel,2010.0,192000,136.0,5,Automático,False,Madrid
SKODA,Kamiq,23500,Diésel,2020.0,1500,115.0,5,Manual,True,Sevilla
AUDI,A1,14500,Diésel,2014.0,83069,,3,Automático,True,Málaga
VOLKSWAGEN,Golf,2600,Gasolina,1992.0,215000,,5,Manual,False,A Coruña
JAGUAR,XF,39800,Diésel,2019.0,5,180.0,4,Manual,True,Girona
FORD,Mondeo,800,Gasolina,2001.0,180000,,5,Manual,False,Valencia
PIAGGIO,Porter,10900,Gasolina,2017.0,19024,82.0,5,Manual,True,Murcia
TOYOTA,Land Cruiser,8800,Diésel,1996.0,277000,125.0,3,Manual,True,La Rioja
KIA,Sportage,4000,Diésel,2005.0,168500,112.0,5,Manual,False,Lugo
FORD,Kuga,7000,Diésel,2008.0,240000,136.0,5,Manual,False,Málaga
OPEL,Combo,2000,Diésel,2004.0,135,,4,Manual,False,Toledo
BMW,X3,15900,Diésel,2011.0,160000,177.0,5,Automático,False,Madrid
RENAULT,Scénic,2000,Diésel,2006.0,220000,,5,Manual,False,Zaragoza
RENAULT,Mégane,1400,Diésel,1999.0,170000,,4,Manual,False,Sevilla
CITROEN,C3 Aircross,15750,Gasolina,2019.0,23951,110.0,5,Manual,True,Barcelona
HONDA,Civic,20350,Gasolina,2018.0,56000,182.0,5,Manual,False,Madrid
MERCEDES-BENZ,Clase A,16000,Gasolina,2012.0,125000,156.0,5,Automático,False,Barcelona
HYUNDAI,IONIQ,15900,Híbrido,2017.0,58370,141.0,5,Manual,True,Lugo
FIAT,Stilo,2000,Diésel,2002.0,237686,115.0,3,Manual,False,Pontevedra
PEUGEOT,407 SW,3700,Diésel,2005.0,214000,,5,Manual,False,Barcelona
BMW,X3,41000,Diésel,2019.0,18632,190.0,5,Automático,True,Baleares
NISSAN,NV200,4300,Diésel,2017.0,90000,90.0,5,Manual,True,Madrid
KIA,Optima SW,15299,Diésel,2016.0,69764,141.0,5,Manual,True,Barcelona
SUBARU,Forester,32900,Gasolina,2020.0,1100,150.0,5,Automático,True,Granada
BMW,Serie 3,3200,Diésel,2004.0,322200,150.0,4,Automático,True,Valencia
NISSAN,Terrano II,4000,Diésel,2000.0,265000,,3,Manual,False,Las Palmas
OPEL,Astra,12500,Diésel,2017.0,57895,110.0,5,Manual,True,Córdoba
KIA,Carens,1950,Diésel,2003.0,189,,5,Automático,False,Murcia
AUDI,A4,17900,Diésel,2016.0,183000,150.0,5,Manual,True,A Coruña
BMW,Serie 3,5200,Diésel,2006.0,250000,,5,Manual,False,Madrid
MERCEDES-BENZ,Clase SLK,70000,Gasolina,2016.0,60100,421.0,2,Automático,False,Valladolid
SEAT,Ibiza,10000,Gasolina,2011.0,81000,180.0,3,Automático,False,Tenerife
BMW,Serie 3,2000,Gasolina,2000.0,220000,,2,Manual,False,Guipúzcoa
AUDI,Q7,33999,Diésel,2015.0,65000,272.0,5,Automático,False,Baleares
CITROEN,Jumper,14900,Diésel,2012.0,81403,130.0,4,Manual,True,Vizcaya
